Player_ID,Player_Name,Age,Gender,Skill_Level,Sport,City,Neighborhood,Available_Days,Available_Times,Hours_Available,Competitive_Level
ID_16803,فهد العنبر,29,أنثى,متقدم,بادل,تبوك,الورود,"الأحد, الاثنين","ظهرًا, صباحًا",5,احترافي
ID_16804,سعيد الخثعمي,43,ذكر,متوسط,كرة الطائرة,الدمام,الجامعيين,"الاثنين, الأحد","ظهرًا, عصرًا",5,ودي
ID_16805,هند الدوسري,44,ذكر,متقدم,كرة الطائرة,تبوك,النهضة,"الاثنين, الثلاثاء, الجمعة, الخميس",ليلاً,5,تنافسي
ID_16806,فهد الحربي,31,أنثى,مبتدئ,سلة,الرياض,اليرموك,"الخميس, السبت, الأحد",ليلاً,2,ودي
ID_16807,رزان الهاجري,27,ذكر,متوسط,تنس طاولة,أبها,النميص,"الجمعة, الثلاثاء",مساءً,1,تنافسي
ID_16808,تركي الغامدي,40,ذكر,متوسط,تنس,جدة,الحمراء,الأربعاء,ليلاً,3,تنافسي
ID_16809,طارق الحربي,22,ذكر,متوسط,كرة الطائرة,بريدة,النهضة,"الاثنين, السبت, الأحد","صباحًا, عصرًا",1,تنافسي
ID_16810,شهد الدوسري,23,أنثى,متقدم,كرة القدم,الطائف,الردف,"الأربعاء, الثلاثاء","عصرًا, ظهرًا, مساءً",2,تنافسي
ID_16811,ريم السبيعي,24,ذكر,متقدم,كرة الطائرة,أبها,السروات,"الاثنين, الأربعاء, الأحد, السبت","عصرًا, مساءً, ظهرًا",4,ودي
ID_16812,تركي الخثعمي,40,ذكر,متوسط,بادل,الطائف,الوسام,الثلاثاء,ظهرًا,1,تنافسي
ID_16813,فاطمة العنبر,21,ذكر,متوسط,تنس,المدينة,الخالدية,"السبت, الخميس, الثلاثاء","عصرًا, مساءً, ليلاً",5,تنافسي
ID_16814,ريم الغامدي,20,ذكر,متقدم,كرة الطائرة,الطائف,النسيم,"السبت, الثلاثاء","ظهرًا, عصرًا, ليلاً",1,تنافسي
ID_16815,محمد الشمراني,31,أنثى,مبتدئ,كرة الطائرة,الخبر,العقربية,"السبت, الأحد, الاثنين","ليلاً, عصرًا",4,ودي
ID_16816,مها العسيري,25,ذكر,محترف,بادل,بريدة,الريان,"الجمعة, الثلاثاء","ظهرًا, صباحًا, عصرًا",3,تنافسي
ID_16817,سلمان الشمري,33,أنثى,محترف,سلة,جدة,النسيم,"الأحد, الخميس, الأربعاء, الثلاثاء",عصرًا,2,تنافسي
ID_16818,مها الغامدي,21,أنثى,محترف,كرة القدم,الرياض,اليرموك,الأحد,"صباحًا, ليلاً",5,تنافسي
ID_16819,طارق العنزي,35,ذكر,متقدم,سلة,الطائف,النسيم,"الثلاثاء, الاثنين, الجمعة",عصرًا,4,ودي
ID_16820,ريم العنبر,18,أنثى,متقدم,سلة,جدة,الحمراء,"الثلاثاء, الخميس, الأحد, الجمعة",عصرًا,5,احترافي
ID_16821,نورة الشمري,22,أنثى,مبتدئ,تنس طاولة,تبوك,الشمال,"السبت, الأحد","ليلاً, ظهرًا, صباحًا",4,احترافي
ID_16822,محمد العنبر,44,ذكر,متقدم,سلة,جدة,السلامة,"الجمعة, الأحد","ليلاً, ظهرًا",2,احترافي
ID_16823,عبدالله العنبر,31,ذكر,متوسط,بادل,الدمام,الخليج,"الأربعاء, الاثنين, الخميس, الجمعة","ظهرًا, ليلاً",1,احترافي
ID_16824,ريم القحطاني,43,ذكر,متقدم,سلة,بريدة,الوسيطى,السبت,"صباحًا, ظهرًا, ليلاً",3,تنافسي
ID_16825,راكان العسيري,21,أنثى,متقدم,كرة القدم,المدينة,العاقول,"السبت, الاثنين",ليلاً,3,تنافسي
ID_16826,سعيد الشمراني,38,ذكر,مبتدئ,تنس طاولة,جدة,النسيم,"الخميس, الأحد, السبت, الثلاثاء","مساءً, ظهرًا, صباحًا",5,احترافي
ID_16827,لولوة العنزي,43,أنثى,متوسط,بادل,الرياض,السويدي,"الأربعاء, الأحد, الثلاثاء","صباحًا, ليلاً, عصرًا",3,احترافي
ID_16828,فهد السبيعي,26,أنثى,محترف,بادل,الدمام,النخيل,"الأربعاء, الاثنين",مساءً,4,احترافي
ID_16829,بدر المالكي,20,أنثى,محترف,سلة,تبوك,الشمال,"الأربعاء, الثلاثاء",ليلاً,3,احترافي
ID_16830,حسن الشمراني,44,أنثى,متقدم,سكواش,جدة,الحمراء,"الخميس, الجمعة","عصرًا, ليلاً",2,تنافسي
ID_16831,طارق الغامدي,37,أنثى,متقدم,كرة القدم,بريدة,الوسيطى,"الأربعاء, الأحد",ظهرًا,1,احترافي
ID_16832,ناصر الهاجري,32,ذكر,مبتدئ,سلة,الطائف,شهار,"الخميس, الأربعاء, الثلاثاء","ظهرًا, صباحًا",4,احترافي
ID_16833,جمال السبيعي,33,أنثى,متوسط,تنس طاولة,الرياض,العليا,الجمعة,ظهرًا,4,ودي
ID_16834,محمد الدوسري,22,أنثى,مبتدئ,تنس,الرياض,العليا,الأربعاء,ليلاً,5,احترافي
ID_16835,سالم القحطاني,36,ذكر,متقدم,سلة,جدة,السلامة,السبت,ليلاً,5,ودي
ID_16836,بدر الغامدي,28,أنثى,مبتدئ,تنس طاولة,جدة,النسيم,"الثلاثاء, الاثنين",صباحًا,1,احترافي
ID_16837,فاطمة القرشي,38,ذكر,متقدم,سلة,المدينة,القصواء,"الاثنين, الخميس, الأربعاء",مساءً,4,تنافسي
ID_16838,سارة الدوسري,30,أنثى,محترف,بادل,الدمام,الشاطئ,"الأحد, الجمعة, الأربعاء, الاثنين","ظهرًا, عصرًا",5,تنافسي
ID_16839,شهد الخثعمي,44,ذكر,مبتدئ,كرة القدم,تبوك,الفيصلية,"الاثنين, السبت, الخميس, الأربعاء","عصرًا, مساءً",4,ودي
ID_16840,بدر العسيري,25,أنثى,متوسط,سكواش,الخبر,الخبر الشمالية,"الأربعاء, الاثنين","مساءً, ليلاً",1,ودي
ID_16841,ريم السبيعي,20,ذكر,متقدم,تنس,الطائف,النسيم,الجمعة,"ظهرًا, ليلاً, صباحًا",4,ودي
ID_16842,نايف الدوسري,18,ذكر,متقدم,تنس طاولة,جدة,الحمراء,"الثلاثاء, السبت, الأحد",صباحًا,1,احترافي
ID_16843,فاطمة الشمري,22,ذكر,محترف,تنس طاولة,جدة,الفيصلية,"الأحد, الاثنين","مساءً, ليلاً, صباحًا",3,ودي
ID_16844,أحمد الخثعمي,36,أنثى,مبتدئ,سلة,مكة,الكعكية,الجمعة,مساءً,2,تنافسي
ID_16845,محمد الدوسري,26,أنثى,محترف,بادل,بريدة,الرابية,الجمعة,"عصرًا, ليلاً",1,ودي
ID_16846,فاطمة الشمراني,25,أنثى,متوسط,سلة,مكة,العوالي,الاثنين,"عصرًا, مساءً",1,تنافسي
ID_16847,ماجد العنبر,34,ذكر,متقدم,سلة,تبوك,العليا,"الأحد, السبت","صباحًا, مساءً, ليلاً",4,ودي
ID_16848,عبدالله الشمراني,32,أنثى,محترف,تنس طاولة,بريدة,النهضة,"الأربعاء, الجمعة, الاثنين","صباحًا, عصرًا",3,احترافي
ID_16849,هند الغامدي,33,أنثى,محترف,تنس طاولة,تبوك,الشمال,"الاثنين, الأحد, الأربعاء",صباحًا,2,احترافي
ID_16850,ريم العتيبي,24,ذكر,مبتدئ,بادل,تبوك,الورود,السبت,عصرًا,4,ودي
ID_16851,سعيد الدوسري,31,ذكر,متقدم,تنس طاولة,تبوك,النهضة,"الاثنين, الأحد, الأربعاء","صباحًا, مساءً",1,تنافسي
ID_16852,راكان الدوسري,36,أنثى,متوسط,تنس طاولة,تبوك,النهضة,"السبت, الثلاثاء","ليلاً, مساءً, ظهرًا",1,احترافي
ID_16853,سلمان الحربي,36,ذكر,متقدم,سكواش,المدينة,الدويمة,"الخميس, الأحد",ليلاً,1,تنافسي
ID_16854,محمد الخثعمي,26,أنثى,محترف,سكواش,بريدة,الوسيطى,"الثلاثاء, الجمعة","عصرًا, ليلاً",5,ودي
ID_16855,نورة السبيعي,24,ذكر,متقدم,سلة,المدينة,العزيزية,"الاثنين, السبت, الخميس, الثلاثاء",ظهرًا,3,ودي
ID_16856,جواهر الخثعمي,35,ذكر,متقدم,تنس,مكة,الزاهر,"الأربعاء, الاثنين",ليلاً,4,احترافي
ID_16857,عبدالرحمن القرشي,42,ذكر,مبتدئ,كرة الطائرة,الخبر,الخزامى,"الأربعاء, السبت, الأحد",مساءً,1,احترافي
ID_16858,عبدالرحمن الخثعمي,28,ذكر,متقدم,تنس,الخبر,الدوحة,"السبت, الأربعاء","ليلاً, عصرًا",1,احترافي
ID_16859,محمد الشمراني,35,أنثى,متوسط,كرة الطائرة,مكة,الكعكية,"الاثنين, الأحد, السبت, الخميس",عصرًا,2,تنافسي
ID_16860,محمد الغامدي,20,أنثى,متقدم,تنس,تبوك,الشمال,"الثلاثاء, السبت, الأربعاء, الخميس","ليلاً, عصرًا, صباحًا",5,تنافسي
ID_16861,مها القحطاني,30,أنثى,متقدم,كرة القدم,الخبر,الحزام الذهبي,"الخميس, الأربعاء","ليلاً, عصرًا",5,ودي
ID_16862,مها الهاجري,34,أنثى,مبتدئ,تنس,أبها,الخالدية,"السبت, الأربعاء","صباحًا, ظهرًا",2,ودي
ID_16863,راكان الغامدي,24,ذكر,مبتدئ,سلة,الدمام,الجامعيين,"الثلاثاء, الاثنين, السبت",ليلاً,5,ودي
ID_16864,هند الهاجري,25,ذكر,محترف,تنس طاولة,الطائف,الوسام,"الاثنين, الجمعة","ظهرًا, ليلاً, صباحًا",4,ودي
ID_16865,محمد الشمراني,23,ذكر,متوسط,بادل,مكة,بطحاء قريش,"السبت, الجمعة, الخميس","مساءً, ظهرًا",1,تنافسي
ID_16866,طارق العسيري,21,أنثى,متقدم,سكواش,الخبر,الدوحة,"الخميس, الأحد","مساءً, ظهرًا, ليلاً",4,تنافسي
ID_16867,سعيد الدوسري,42,أنثى,مبتدئ,تنس,أبها,الضباب,"الجمعة, الخميس, الاثنين, السبت","مساءً, ليلاً, عصرًا",5,ودي
ID_16868,ناصر العنبر,23,أنثى,متقدم,كرة القدم,الطائف,الوسام,"السبت, الأحد",عصرًا,5,تنافسي
ID_16869,جواهر الغامدي,26,ذكر,متقدم,سكواش,تبوك,الورود,"السبت, الثلاثاء, الاثنين, الأحد","مساءً, صباحًا",3,ودي
ID_16870,خالد الهاجري,20,ذكر,مبتدئ,تنس طاولة,الرياض,النخيل,"الثلاثاء, الاثنين",مساءً,1,تنافسي
ID_16871,رزان الهاجري,36,ذكر,محترف,تنس,الرياض,النخيل,"الخميس, الجمعة, الثلاثاء","ظهرًا, مساءً",1,احترافي
ID_16872,أحمد المالكي,39,ذكر,متوسط,تنس,مكة,العوالي,"الاثنين, الأربعاء",صباحًا,3,ودي
ID_16873,سالم العنزي,30,أنثى,متقدم,كرة القدم,مكة,بطحاء قريش,"الجمعة, الأربعاء, الثلاثاء, الخميس",مساءً,5,تنافسي
ID_16874,عبدالله القحطاني,41,ذكر,محترف,سلة,تبوك,الفيصلية,"الاثنين, الأربعاء, السبت, الثلاثاء","صباحًا, ظهرًا",4,ودي
ID_16875,طارق الدوسري,18,ذكر,مبتدئ,سلة,بريدة,الرابية,الأحد,"مساءً, عصرًا, ظهرًا",1,احترافي
ID_16876,ريم العسيري,29,ذكر,محترف,سلة,الخبر,العقربية,"الاثنين, الجمعة","ليلاً, صباحًا",3,ودي
ID_16877,سعيد الشمراني,34,أنثى,مبتدئ,كرة القدم,الطائف,الردف,"الأربعاء, الأحد","مساءً, ليلاً",3,احترافي
ID_16878,محمد الشمري,39,أنثى,متوسط,تنس طاولة,الطائف,النسيم,السبت,"ليلاً, عصرًا, مساءً",4,ودي
ID_16879,طارق العنبر,30,ذكر,متوسط,سلة,الخبر,العقربية,"السبت, الثلاثاء, الأحد","ظهرًا, صباحًا",2,ودي
ID_16880,سالم القرشي,33,ذكر,مبتدئ,تنس,المدينة,القصواء,"الأحد, السبت","مساءً, عصرًا, صباحًا",3,تنافسي
ID_16881,عبدالرحمن القحطاني,36,أنثى,مبتدئ,سلة,أبها,النميص,الأربعاء,"عصرًا, مساءً",5,ودي
ID_16882,رزان العنبر,24,ذكر,متوسط,سكواش,الرياض,الملز,الأحد,"صباحًا, ظهرًا, ليلاً",1,ودي
ID_16883,عبدالرحمن المالكي,21,ذكر,مبتدئ,تنس طاولة,تبوك,النهضة,"الثلاثاء, الأربعاء, الخميس, السبت","صباحًا, عصرًا",3,تنافسي
ID_16884,ياسر العتيبي,43,أنثى,محترف,بادل,بريدة,الريان,"الثلاثاء, الخميس, الجمعة, السبت","ليلاً, مساءً, ظهرًا",1,احترافي
ID_16885,نورة العنبر,28,أنثى,محترف,سكواش,الطائف,النسيم,"السبت, الأربعاء, الأحد",ظهرًا,1,تنافسي
ID_16886,سلمان العسيري,35,أنثى,مبتدئ,تنس طاولة,المدينة,الدويمة,"الأحد, السبت, الأربعاء","عصرًا, مساءً",1,ودي
ID_16887,مها العنبر,29,ذكر,محترف,كرة القدم,بريدة,النهضة,"الأربعاء, الأحد, الاثنين",مساءً,5,احترافي
ID_16888,عبدالله الدوسري,42,ذكر,مبتدئ,تنس طاولة,جدة,الفيصلية,"الاثنين, الجمعة, السبت, الخميس","مساءً, عصرًا",1,تنافسي
ID_16889,ريم الشمري,37,أنثى,مبتدئ,تنس,الخبر,الحزام الذهبي,"الجمعة, الاثنين, الثلاثاء, السبت",صباحًا,3,احترافي
ID_16890,نايف العسيري,28,أنثى,محترف,بادل,الخبر,العقربية,السبت,"عصرًا, مساءً",5,تنافسي
ID_16891,سلمان الخثعمي,37,ذكر,محترف,سلة,مكة,العوالي,"الاثنين, الخميس, الثلاثاء",ظهرًا,4,تنافسي
ID_16892,راكان الغامدي,29,ذكر,مبتدئ,سلة,الطائف,الردف,"الخميس, الجمعة, الثلاثاء, السبت","صباحًا, ليلاً",1,ودي
ID_16893,محمد المالكي,21,أنثى,مبتدئ,تنس,الطائف,الوسام,"الاثنين, الجمعة, السبت, الخميس","صباحًا, ليلاً",3,ودي
ID_16894,عبدالرحمن الغامدي,40,أنثى,متوسط,سلة,مكة,العوالي,"الثلاثاء, الخميس, الأحد",مساءً,4,احترافي
ID_16895,فهد العتيبي,30,أنثى,محترف,تنس طاولة,مكة,الزاهر,"الأحد, الجمعة",مساءً,4,ودي
ID_16896,خالد المالكي,44,ذكر,مبتدئ,بادل,مكة,العوالي,الثلاثاء,"عصرًا, ظهرًا",2,تنافسي
ID_16897,علي الغامدي,31,أنثى,متقدم,تنس طاولة,الرياض,الملز,"الخميس, السبت, الاثنين",مساءً,2,ودي
ID_16898,فهد المالكي,24,أنثى,متقدم,تنس,الطائف,قروى,"السبت, الثلاثاء, الأربعاء, الأحد",ظهرًا,4,تنافسي
ID_16899,ياسر الشمراني,20,ذكر,متقدم,تنس,الرياض,اليرموك,"الأحد, السبت, الجمعة, الخميس","ليلاً, صباحًا",2,تنافسي
ID_16900,راكان العنبر,43,ذكر,متقدم,سكواش,بريدة,النهضة,الجمعة,"صباحًا, عصرًا, ليلاً",4,تنافسي
ID_16901,بدر الخثعمي,22,ذكر,محترف,تنس طاولة,الرياض,العليا,"السبت, الأربعاء, الاثنين","ظهرًا, عصرًا",5,ودي
ID_16902,بدر الخثعمي,39,ذكر,مبتدئ,سلة,المدينة,القصواء,"الجمعة, الاثنين, الخميس","مساءً, عصرًا",2,ودي
ID_16903,مها العنبر,42,أنثى,متقدم,تنس,تبوك,الشمال,"الجمعة, الاثنين","عصرًا, مساءً",2,تنافسي
ID_16904,أحمد القرشي,20,ذكر,متقدم,كرة القدم,الخبر,الخزامى,الأربعاء,عصرًا,1,احترافي
ID_16905,نورة القحطاني,30,ذكر,متوسط,كرة الطائرة,بريدة,الرابية,"السبت, الأحد, الاثنين",صباحًا,3,ودي
ID_16906,ماجد الهاجري,27,ذكر,متوسط,كرة الطائرة,المدينة,الخالدية,الثلاثاء,"ظهرًا, عصرًا",3,ودي
ID_16907,جواهر الدوسري,29,ذكر,مبتدئ,بادل,مكة,الكعكية,"الجمعة, الأربعاء","صباحًا, ليلاً",3,تنافسي
ID_16908,ماجد الخثعمي,24,أنثى,متقدم,بادل,مكة,الكعكية,"الأربعاء, الجمعة, الثلاثاء",ظهرًا,2,احترافي
ID_16909,أحمد العتيبي,19,أنثى,متقدم,بادل,تبوك,الفيصلية,"الأربعاء, الجمعة",ظهرًا,4,ودي
ID_16910,تركي السبيعي,34,ذكر,محترف,كرة القدم,مكة,الشوقية,"الثلاثاء, السبت, الجمعة, الاثنين","عصرًا, ليلاً",5,احترافي
ID_16911,سلمان القرشي,18,ذكر,محترف,سكواش,أبها,المروج,"الثلاثاء, الجمعة, الخميس",ليلاً,3,تنافسي
ID_16912,علي العسيري,35,أنثى,متقدم,سكواش,مكة,الشوقية,"الاثنين, الخميس, الجمعة, الأحد","مساءً, عصرًا, ليلاً",1,ودي
ID_16913,سالم الغامدي,43,ذكر,مبتدئ,سكواش,الرياض,الملز,"الاثنين, الأحد, الخميس","عصرًا, ظهرًا, صباحًا",5,تنافسي
ID_16914,تركي القحطاني,42,أنثى,متوسط,تنس,الرياض,العليا,"الأربعاء, الخميس",عصرًا,3,ودي
ID_16915,سعيد السبيعي,41,ذكر,مبتدئ,سلة,الرياض,السويدي,"الأحد, الاثنين, السبت","صباحًا, مساءً, عصرًا",1,ودي
ID_16916,خالد القحطاني,22,أنثى,متقدم,كرة الطائرة,أبها,الخالدية,الجمعة,مساءً,1,ودي
ID_16917,نورة الدوسري,38,ذكر,متوسط,كرة الطائرة,الطائف,شهار,"السبت, الخميس, الاثنين, الجمعة","صباحًا, ليلاً, ظهرًا",5,احترافي
ID_16918,خالد الغامدي,40,أنثى,مبتدئ,سكواش,تبوك,الفيصلية,"السبت, الخميس, الجمعة","مساءً, صباحًا, عصرًا",1,ودي
ID_16919,ماجد السبيعي,30,ذكر,مبتدئ,سلة,مكة,الزاهر,"السبت, الجمعة",ظهرًا,3,تنافسي
ID_16920,مها القرشي,37,أنثى,متوسط,سكواش,الطائف,شهار,"الجمعة, الاثنين","ليلاً, صباحًا, مساءً",3,ودي
ID_16921,نايف المالكي,31,ذكر,متوسط,كرة الطائرة,تبوك,الشمال,"الاثنين, الثلاثاء, الأربعاء",صباحًا,3,تنافسي
ID_16922,ياسر الغامدي,29,أنثى,مبتدئ,تنس,بريدة,الوسيطى,"الاثنين, الجمعة","ظهرًا, عصرًا, صباحًا",5,ودي
ID_16923,ريم الدوسري,37,ذكر,محترف,بادل,أبها,الخالدية,الخميس,ظهرًا,2,تنافسي
ID_16924,ريم الحربي,38,أنثى,متوسط,بادل,بريدة,الوسيطى,الاثنين,"مساءً, صباحًا, ليلاً",5,احترافي
ID_16925,علي الشمراني,41,أنثى,محترف,بادل,الطائف,قروى,"الاثنين, الجمعة, الثلاثاء","ليلاً, ظهرًا, عصرًا",3,احترافي
ID_16926,علي الخثعمي,44,أنثى,مبتدئ,كرة الطائرة,الدمام,الريان,"الأربعاء, السبت, الجمعة, الاثنين","عصرًا, ليلاً",4,تنافسي
ID_16927,سالم العسيري,42,ذكر,متوسط,كرة القدم,الدمام,الشاطئ,"الخميس, الثلاثاء, السبت, الأحد","ليلاً, عصرًا",2,ودي
ID_16928,بدر العتيبي,33,ذكر,محترف,كرة الطائرة,الرياض,النخيل,"الجمعة, السبت, الثلاثاء, الاثنين","ظهرًا, مساءً, ليلاً",3,تنافسي
ID_16929,فاطمة الشمراني,44,أنثى,مبتدئ,سكواش,الطائف,النسيم,"الجمعة, الاثنين, الخميس, الثلاثاء","ليلاً, صباحًا",4,تنافسي
ID_16930,طارق العنبر,23,أنثى,محترف,سكواش,أبها,الضباب,"الثلاثاء, الخميس","ليلاً, عصرًا",2,ودي
ID_16931,مها المالكي,27,ذكر,محترف,تنس طاولة,الخبر,العقربية,"الأحد, الثلاثاء, الخميس, الاثنين",ليلاً,3,احترافي
ID_16932,حسن الغامدي,44,ذكر,متقدم,تنس,جدة,الصفا,"الخميس, الاثنين","عصرًا, ظهرًا, ليلاً",4,تنافسي
ID_16933,عبدالله الحربي,34,أنثى,مبتدئ,تنس طاولة,الدمام,النخيل,"الثلاثاء, الجمعة","صباحًا, مساءً, عصرًا",1,تنافسي
ID_16934,فهد القحطاني,35,ذكر,محترف,بادل,بريدة,المنتزه,"الأحد, السبت, الخميس, الأربعاء","صباحًا, مساءً",2,تنافسي
ID_16935,عبدالرحمن الغامدي,22,ذكر,مبتدئ,بادل,الطائف,شهار,"السبت, الجمعة, الثلاثاء, الاثنين",مساءً,3,تنافسي
ID_16936,بدر القرشي,31,أنثى,متقدم,كرة الطائرة,مكة,الشوقية,الثلاثاء,"مساءً, ظهرًا",5,ودي
ID_16937,ريم الخثعمي,29,ذكر,متوسط,تنس طاولة,الطائف,الردف,"الأربعاء, الخميس, الأحد","ظهرًا, مساءً, عصرًا",1,احترافي
ID_16938,سارة الخثعمي,24,أنثى,متوسط,تنس طاولة,الطائف,النسيم,"السبت, الأربعاء",عصرًا,1,تنافسي
ID_16939,رزان القحطاني,22,ذكر,محترف,كرة القدم,الخبر,الدوحة,الثلاثاء,"مساءً, عصرًا",1,تنافسي
ID_16940,فاطمة القرشي,38,أنثى,متوسط,تنس,أبها,النميص,"السبت, الأحد","ليلاً, مساءً, ظهرًا",5,احترافي
ID_16941,عبدالله الغامدي,21,أنثى,مبتدئ,كرة الطائرة,الطائف,الوسام,"الاثنين, السبت, الثلاثاء, الأحد",عصرًا,5,تنافسي
ID_16942,راكان القرشي,19,أنثى,مبتدئ,سكواش,مكة,بطحاء قريش,"الخميس, الأربعاء","ظهرًا, عصرًا, ليلاً",2,تنافسي
ID_16943,راكان الشمراني,23,ذكر,مبتدئ,تنس,الدمام,النخيل,"الثلاثاء, السبت, الجمعة",مساءً,5,ودي
ID_16944,سلمان العنبر,32,أنثى,محترف,سلة,الخبر,العقربية,"الجمعة, الخميس, الاثنين",مساءً,5,احترافي
ID_16945,بدر العنزي,32,أنثى,متوسط,كرة الطائرة,جدة,الحمراء,"الأحد, الجمعة, الخميس, الثلاثاء","ليلاً, صباحًا, ظهرًا",3,ودي
ID_16946,نايف الهاجري,36,ذكر,محترف,تنس,الخبر,الخزامى,"السبت, الاثنين, الأربعاء",ليلاً,5,احترافي
ID_16947,هند العنبر,28,ذكر,مبتدئ,تنس,أبها,النميص,"الجمعة, الأحد",مساءً,4,ودي
ID_16948,رزان الدوسري,43,ذكر,محترف,تنس طاولة,الدمام,الريان,"السبت, الأربعاء","مساءً, صباحًا",1,احترافي
ID_16949,مها العنبر,25,ذكر,مبتدئ,سلة,أبها,المروج,"الجمعة, السبت, الاثنين",ليلاً,5,تنافسي
ID_16950,محمد الشمراني,24,أنثى,مبتدئ,كرة القدم,الرياض,اليرموك,"السبت, الجمعة, الأحد, الاثنين",ظهرًا,3,ودي
ID_16951,محمد الشمراني,26,ذكر,محترف,تنس طاولة,الخبر,الخبر الشمالية,"الجمعة, السبت",صباحًا,4,ودي
ID_16952,خالد الدوسري,23,ذكر,متقدم,سكواش,الدمام,النخيل,"الاثنين, الأحد, الخميس","ظهرًا, عصرًا",1,ودي
ID_16953,عبدالرحمن المالكي,19,ذكر,مبتدئ,تنس طاولة,تبوك,الفيصلية,"الثلاثاء, الأربعاء","صباحًا, عصرًا",1,ودي
ID_16954,حسن المالكي,18,أنثى,مبتدئ,سكواش,الرياض,الملز,الأحد,"مساءً, ليلاً",2,تنافسي
ID_16955,أحمد الشمراني,34,أنثى,متوسط,سلة,مكة,الشوقية,"الثلاثاء, الخميس","عصرًا, صباحًا, مساءً",4,ودي
ID_16956,حسن الحربي,31,ذكر,مبتدئ,بادل,المدينة,العزيزية,"الأحد, الخميس, الأربعاء, السبت","ظهرًا, صباحًا",3,تنافسي
ID_16957,راكان العنزي,36,ذكر,متقدم,تنس,الدمام,الريان,السبت,ظهرًا,1,ودي
ID_16958,مها الحربي,19,أنثى,متوسط,سلة,جدة,الحمراء,الأربعاء,عصرًا,1,ودي
ID_16959,تركي الغامدي,25,أنثى,مبتدئ,كرة القدم,أبها,الضباب,الاثنين,"مساءً, ليلاً, صباحًا",4,تنافسي
ID_16960,عبدالله الغامدي,25,أنثى,مبتدئ,كرة القدم,الخبر,الحزام الذهبي,"الخميس, السبت, الأحد, الأربعاء","عصرًا, ليلاً, مساءً",5,احترافي
ID_16961,ناصر القحطاني,23,ذكر,متقدم,تنس طاولة,بريدة,النهضة,الثلاثاء,"صباحًا, عصرًا",1,تنافسي
ID_16962,جواهر الشمراني,35,أنثى,متوسط,بادل,المدينة,العزيزية,"السبت, الأربعاء","مساءً, عصرًا",1,تنافسي
ID_16963,ريم السبيعي,27,ذكر,متقدم,سلة,تبوك,العليا,"الاثنين, السبت, الخميس, الأربعاء",ظهرًا,5,ودي
ID_16964,خالد الحربي,24,ذكر,متقدم,كرة الطائرة,المدينة,الدويمة,الأحد,ظهرًا,4,تنافسي
ID_16965,سارة السبيعي,21,ذكر,متقدم,تنس,بريدة,المنتزه,"الثلاثاء, الاثنين, السبت, الخميس","ليلاً, صباحًا, عصرًا",1,تنافسي
ID_16966,تركي الشمري,21,أنثى,متقدم,كرة الطائرة,الخبر,الدوحة,"الأربعاء, الأحد, السبت","عصرًا, ظهرًا, صباحًا",4,احترافي
ID_16967,عبدالرحمن الخثعمي,25,أنثى,مبتدئ,سكواش,أبها,الضباب,"الجمعة, الأحد, الاثنين","عصرًا, ليلاً",5,ودي
ID_16968,سلمان العسيري,43,أنثى,محترف,تنس,الطائف,النسيم,"السبت, الثلاثاء, الأحد, الاثنين",ليلاً,4,ودي
ID_16969,رزان الدوسري,34,أنثى,مبتدئ,كرة الطائرة,الطائف,شهار,"السبت, الجمعة, الثلاثاء","ظهرًا, ليلاً",5,احترافي
ID_16970,رزان الدوسري,38,ذكر,مبتدئ,كرة الطائرة,مكة,العوالي,"الأحد, الخميس, الجمعة, السبت","مساءً, عصرًا, ظهرًا",2,تنافسي
ID_16971,طارق القرشي,21,ذكر,محترف,كرة القدم,بريدة,المنتزه,"الخميس, الجمعة, الأربعاء, السبت","ليلاً, مساءً, عصرًا",2,احترافي
ID_16972,حسن العتيبي,36,ذكر,متقدم,سلة,تبوك,الشمال,"الأحد, الاثنين, السبت, الخميس","ظهرًا, مساءً",4,احترافي
ID_16973,راكان الشمري,32,أنثى,متقدم,تنس طاولة,الخبر,الخبر الشمالية,"الأربعاء, الخميس",ليلاً,1,ودي
ID_16974,نايف الغامدي,32,أنثى,متوسط,سكواش,المدينة,الدويمة,"الأحد, السبت, الأربعاء, الثلاثاء","عصرًا, صباحًا, ليلاً",1,ودي
ID_16975,نايف القحطاني,39,ذكر,مبتدئ,بادل,مكة,الشوقية,"الخميس, الجمعة","عصرًا, ليلاً, صباحًا",2,ودي
ID_16976,محمد القحطاني,22,ذكر,متوسط,سكواش,الخبر,الدوحة,"الاثنين, الثلاثاء","عصرًا, مساءً, ليلاً",4,ودي
ID_16977,طارق الهاجري,31,ذكر,متقدم,بادل,جدة,الحمراء,"الجمعة, الثلاثاء","مساءً, ليلاً",5,تنافسي
ID_16978,شهد القحطاني,26,ذكر,مبتدئ,تنس,الرياض,الملز,"الثلاثاء, الخميس, الأربعاء","عصرًا, مساءً",1,احترافي
ID_16979,فاطمة السبيعي,34,أنثى,مبتدئ,كرة القدم,أبها,الضباب,"الأربعاء, الخميس",ليلاً,1,تنافسي
ID_16980,خالد السبيعي,34,ذكر,متقدم,سلة,الطائف,الردف,"الخميس, الأحد, الأربعاء",عصرًا,1,تنافسي
ID_16981,عبدالله الخثعمي,38,ذكر,متوسط,تنس طاولة,تبوك,العليا,"الجمعة, الخميس, الأربعاء, السبت","مساءً, ليلاً, عصرًا",1,احترافي
